,timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Temperature Amplitude,Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather Description,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
817,1704330000,299.16,299.16,1011.0,94.0,0.0,0.0,0.0,0.0,40.0,0.0,scattered clouds,5.0,2857.21,41.57,56.89,0.0,46.73,110.13,150.46,18.49
818,1704333600,299.16,299.16,1010.0,94.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,5.0,3097.53,52.75,58.26,0.0,46.25,130.81,175.9,19.25
819,1704337200,299.16,299.16,1010.0,94.0,0.0,1.54,360.0,0.0,20.0,0.0,few clouds,5.0,3150.94,54.54,61.69,0.0,41.96,145.27,191.53,16.47
820,1704340800,298.16,299.33,1010.0,100.0,0.0,1.54,330.0,0.0,20.0,0.0,few clouds,5.0,2857.21,46.04,62.38,0.0,37.67,140.85,182.46,13.81
821,1704344400,298.16,299.01,1011.0,88.0,0.0,1.54,20.0,0.0,20.0,0.0,few clouds,5.0,1668.93,26.82,47.98,0.0,38.62,81.39,104.74,11.4
822,1704348000,298.16,298.88,1011.0,83.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,4.0,1201.63,23.92,33.59,0.0,37.67,52.63,67.85,12.92
823,1704351600,298.16,298.88,1012.0,83.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,3.0,1268.39,29.95,27.08,0.38,42.92,47.64,62.45,18.24
824,1704355200,299.16,299.16,1012.0,73.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,1815.8,48.73,27.08,3.58,59.6,58.49,77.2,24.57
825,1704358800,300.16,301.94,1013.0,69.0,0.0,0.51,0.0,0.0,20.0,0.0,few clouds,5.0,2376.56,65.27,41.13,9.75,85.83,75.77,98.71,28.88
826,1704362400,302.16,305.01,1013.0,65.0,0.0,0.51,0.0,0.0,0.0,0.0,clear sky,5.0,2857.21,67.06,84.31,26.11,35.29,110.31,137.86,32.42
827,1704366000,303.16,306.41,1013.0,62.0,0.0,1.54,0.0,0.0,0.0,0.0,clear sky,5.0,1615.52,25.03,87.74,45.42,112.53,75.63,92.0,16.97
828,1704369600,304.16,307.53,1012.0,58.0,0.0,1.54,0.0,0.0,33.0,0.0,scattered clouds,4.0,1401.9,13.97,84.31,67.95,104.9,73.12,86.76,13.55
829,1704373200,304.16,307.53,1011.0,58.0,0.0,2.06,230.0,0.0,20.0,0.0,few clouds,5.0,1495.36,10.95,84.31,100.14,108.72,84.95,98.2,12.67
830,1704376800,305.16,308.81,1010.0,55.0,0.0,2.06,240.0,0.0,40.0,0.0,scattered clouds,5.0,1201.63,5.53,65.8,121.59,85.83,76.97,87.76,10.01
831,1704380400,306.16,310.05,1010.0,52.0,0.0,1.54,0.0,0.0,75.0,0.0,broken clouds,4.0,1014.71,2.77,57.58,115.87,72.48,66.78,76.07,8.87
832,1704384000,305.16,308.81,1010.0,55.0,0.0,2.57,0.0,0.0,75.0,0.0,broken clouds,4.0,1028.06,1.15,61.01,105.86,71.53,65.42,74.76,9.12
833,1704387600,304.16,309.61,1010.0,66.0,0.0,3.6,200.0,0.0,40.0,0.0,scattered clouds,5.0,1361.85,0.62,90.48,77.96,95.37,78.57,90.95,12.79
834,1704391200,303.16,308.21,1010.0,70.0,0.0,3.6,200.0,0.0,40.0,0.0,scattered clouds,5.0,1842.5,0.09,123.38,48.64,113.49,98.9,117.37,17.73
835,1704394800,302.16,306.67,1011.0,74.0,0.0,3.6,190.0,0.0,40.0,0.0,scattered clouds,5.0,1655.58,0.0,93.22,36.84,79.15,75.22,98.16,17.99
836,1704398400,301.16,304.97,1012.0,78.0,0.0,3.6,190.0,0.0,20.0,0.0,few clouds,3.0,1174.93,0.02,54.84,30.76,44.82,43.77,69.67,14.82
837,1704402000,301.16,304.39,1013.0,74.0,0.0,3.09,180.0,0.0,20.0,0.0,few clouds,3.0,988.01,0.02,43.53,30.76,37.67,40.88,69.44,12.54
838,1704405600,301.16,304.39,1013.0,74.0,0.0,3.09,190.0,0.0,20.0,0.0,few clouds,3.0,947.95,0.01,40.78,33.62,37.19,46.25,76.42,11.53
839,1704409200,300.16,302.73,1012.0,78.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,3.0,921.25,0.01,39.76,36.12,36.24,49.41,80.04,10.26
840,1704412800,299.16,299.16,1012.0,89.0,0.0,2.06,80.0,0.0,20.0,0.0,few clouds,3.0,881.2,0.01,40.1,35.76,36.24,49.74,80.01,8.61
841,1704416400,299.16,299.16,1012.0,89.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,4.0,854.49,0.01,42.5,32.54,38.62,51.8,81.83,8.23
842,1704420000,298.16,299.17,1011.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1108.17,0.47,52.78,15.91,39.58,66.66,98.83,10.89
843,1704423600,298.16,299.01,1011.0,88.0,0.0,2.06,90.0,0.0,40.0,0.0,scattered clouds,5.0,1548.77,8.38,61.69,0.91,42.92,92.56,129.03,14.06
844,1704427200,298.16,299.01,1011.0,88.0,0.0,1.54,70.0,0.0,40.0,0.0,scattered clouds,5.0,1949.31,25.03,63.06,0.0,48.64,119.64,161.24,17.73
845,1704430800,298.16,299.17,1011.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2216.34,37.55,65.12,0.0,51.5,137.54,184.03,20.52
846,1704434400,298.16,299.17,1012.0,94.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,2483.37,47.39,62.38,0.0,50.07,149.21,199.6,18.49
847,1704438000,297.16,298.23,1012.0,100.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,3150.94,63.48,58.26,0.13,55.31,173.94,229.97,19.76
848,1704441600,300.16,303.81,1013.0,89.0,0.0,0.51,0.0,0.0,100.0,0.0,overcast clouds,5.0,3257.75,70.63,54.15,0.22,65.8,156.5,207.87,19.51
849,1704445200,301.16,304.97,1014.0,78.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,3578.19,84.94,51.41,0.27,80.11,150.6,199.54,24.07
850,1704448800,303.16,308.21,1014.0,70.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,3631.59,93.88,56.89,0.47,101.09,149.52,196.71,29.39
851,1704452400,302.16,306.67,1014.0,74.0,0.0,1.03,0.0,0.0,75.0,0.0,mist,5.0,1815.8,34.42,73.34,1.23,93.46,88.03,118.5,15.2
852,1704456000,303.16,308.21,1013.0,70.0,0.0,0.51,0.0,0.0,75.0,0.0,mist,4.0,1441.96,13.75,82.94,1.22,88.69,74.48,100.75,12.54
853,1704459600,303.16,307.28,1012.0,66.0,0.0,0.51,0.0,0.0,100.0,0.0,haze,4.0,1401.9,8.61,87.05,4.52,93.46,70.82,95.0,12.16
854,1704463200,304.16,308.53,1011.0,62.0,0.0,1.03,0.0,0.0,100.0,0.0,haze,4.0,1308.44,9.05,78.14,26.46,89.65,63.69,84.67,11.15
855,1704466800,304.16,308.53,1010.0,62.0,0.0,2.57,310.0,0.0,100.0,0.0,haze,4.0,1228.33,6.03,77.46,33.97,84.88,57.45,75.96,10.64
856,1704470400,304.16,308.53,1010.0,62.0,0.0,2.57,320.0,0.0,100.0,0.0,overcast clouds,4.0,1188.28,3.46,76.77,33.97,80.11,53.11,70.87,10.39
857,1704474000,303.16,307.28,1011.0,66.0,0.0,2.06,310.0,0.0,100.0,0.0,overcast clouds,4.0,1522.06,3.91,97.33,9.03,88.69,57.89,78.79,14.06
858,1704477600,302.16,305.9,1011.0,70.0,0.0,1.54,0.0,0.0,100.0,0.0,overcast clouds,4.0,1949.31,13.97,102.82,0.26,91.55,67.33,92.89,18.75
859,1704481200,302.16,306.67,1012.0,74.0,0.0,1.03,0.0,0.0,100.0,0.0,overcast clouds,4.0,1976.01,13.75,89.11,0.18,76.29,68.69,96.75,21.03
860,1704484800,301.16,304.97,1013.0,78.0,0.0,1.54,290.0,0.0,75.0,0.0,broken clouds,4.0,1815.8,7.71,70.6,0.94,59.13,62.97,91.39,21.79
861,1704488400,301.16,305.75,1013.0,83.0,0.0,1.54,310.0,0.0,75.0,0.0,broken clouds,4.0,1735.69,6.15,59.63,1.27,53.88,60.84,90.25,22.29
862,1704492000,301.16,305.75,1013.0,83.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1735.69,8.94,54.15,0.54,55.79,63.96,94.96,22.8
863,1704495600,301.16,305.75,1013.0,83.0,0.0,2.06,210.0,0.0,40.0,0.0,mist,4.0,1922.61,16.09,49.35,0.08,56.27,71.42,104.79,23.05
864,1704499200,301.16,304.39,1013.0,74.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,2029.42,21.46,45.24,0.01,49.59,72.43,107.11,21.28
865,1704502800,300.16,303.2,1012.0,83.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1789.09,19.22,41.47,0.02,39.58,63.16,96.56,18.24
866,1704506400,299.16,299.16,1012.0,94.0,0.0,0.51,20.0,0.0,40.0,0.0,scattered clouds,4.0,1682.28,19.45,37.01,0.01,34.33,62.7,95.69,18.49
867,1704510000,299.16,299.16,1011.0,94.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,1815.8,27.27,35.64,0.0,40.05,75.52,110.46,25.33
868,1704513600,299.16,299.16,1011.0,94.0,0.0,2.57,10.0,0.0,40.0,0.0,mist,5.0,2109.53,38.44,37.36,0.0,52.93,95.71,134.23,36.98
869,1704517200,298.16,299.33,1011.0,100.0,0.0,1.54,360.0,0.0,40.0,0.0,mist,5.0,2456.67,50.07,41.81,0.0,64.85,119.85,162.28,8.61
870,1704520800,298.16,299.17,1012.0,94.0,0.0,0.0,0.0,0.0,40.0,0.0,mist,5.0,2883.91,60.8,43.53,0.0,63.9,145.35,191.19,8.61
871,1704524400,298.16,299.17,1012.0,94.0,0.0,0.51,0.0,0.0,40.0,0.0,mist,5.0,3524.78,72.42,43.18,0.07,56.27,178.66,229.21,34.96
872,1704528000,300.16,303.81,1013.0,89.0,0.0,0.51,0.0,0.0,40.0,0.0,mist,5.0,4005.43,76.89,47.3,2.68,52.93,189.77,241.21,22.8
873,1704531600,301.16,304.97,1014.0,78.0,0.0,1.03,0.0,0.0,100.0,0.0,overcast clouds,5.0,4646.3,71.53,73.34,14.31,59.13,214.11,268.03,24.57
874,1704535200,303.16,307.28,1014.0,66.0,0.0,1.54,0.0,0.0,99.0,0.0,overcast clouds,5.0,5126.95,33.97,135.72,86.55,70.57,29.485,339.39,27.87
875,1704538800,303.16,308.21,1013.0,70.0,0.0,2.57,330.0,0.0,86.0,0.0,overcast clouds,5.0,1522.06,6.43,63.06,120.16,59.13,117.21,139.94,7.73
876,1704542400,304.16,308.53,1012.0,62.0,0.0,3.09,320.0,0.0,20.0,0.0,haze,5.0,1054.76,3.21,38.39,6.62,47.68,94.64,110.68,5.64
877,1704546000,305.16,307.78,1011.0,51.0,0.0,1.54,0.0,0.0,77.0,0.0,broken clouds,5.0,1001.36,2.04,28.45,6.62,48.64,106.99,121.63,5.45
878,1704549600,306.16,309.18,1010.0,49.0,0.0,1.03,0.0,0.0,100.0,0.0,overcast clouds,5.0,921.25,1.12,21.59,6.62,43.39,110.7,123.09,4.94
879,1704553200,307.16,310.28,1010.0,46.0,0.0,2.57,310.0,0.0,20.0,0.0,few clouds,5.0,907.9,0.78,24.68,6.62,45.3,106.86,117.86,5.32
880,1704556800,306.16,308.37,1009.0,46.0,0.0,2.06,270.0,0.0,20.0,0.0,few clouds,5.0,961.3,0.41,31.87,6.62,52.45,105.09,116.39,6.08
881,1704560400,306.16,309.18,1010.0,49.0,0.0,0.51,0.0,0.0,75.0,0.0,broken clouds,5.0,1028.06,0.14,39.07,6.62,55.31,93.27,104.52,6.78
882,1704564000,303.16,309.22,1010.0,74.0,0.0,3.09,160.0,0.0,75.0,0.0,broken clouds,4.0,1014.71,0.01,39.76,6.62,49.11,73.83,84.77,7.16
883,1704567600,302.16,306.67,1011.0,74.0,0.0,3.09,200.0,0.0,75.0,0.0,broken clouds,4.0,921.25,0.0,35.99,113.01,40.53,54.6,65.39,7.41
884,1704571200,301.16,304.97,1012.0,78.0,0.0,2.57,190.0,0.0,0.0,0.0,clear sky,3.0,1188.28,0.0,46.61,55.07,41.01,45.78,62.95,13.81
885,1704574800,301.16,304.97,1012.0,78.0,0.0,1.54,0.0,0.0,0.0,0.0,clear sky,3.0,1468.66,0.36,52.09,15.38,41.96,46.84,71.75,18.75
886,1704578400,302.16,306.67,1012.0,74.0,0.0,1.54,0.0,0.0,0.0,0.0,clear sky,4.0,1575.47,3.27,47.98,2.79,41.01,51.35,80.94,19.51
887,1704582000,301.16,304.97,1013.0,78.0,0.0,1.03,180.0,0.0,0.0,0.0,clear sky,4.0,1842.5,13.19,41.47,0.14,39.1,64.35,98.78,19.51
888,1704585600,300.16,303.2,1013.0,83.0,0.0,1.03,240.0,0.0,0.0,0.0,clear sky,4.0,2136.23,24.59,37.01,0.0,35.29,74.95,112.33,17.73
889,1704589200,300.16,303.81,1013.0,89.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,2243.04,32.19,35.64,0.0,35.76,82.65,122.01,19.51
890,1704592800,300.16,303.81,1012.0,89.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,2349.85,38.44,36.33,0.0,44.35,94.55,135.38,30.91
891,1704596400,299.16,299.16,1012.0,100.0,0.0,0.51,0.0,0.0,20.0,0.0,few clouds,5.0,2510.07,46.04,37.7,0.0,58.65,110.61,153.24,8.61
892,1704600000,298.16,299.33,1012.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,few clouds,5.0,2696.99,55.88,39.41,0.0,74.39,127.84,172.13,8.61
893,1704603600,298.16,299.33,1012.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,mist,5.0,2964.02,67.95,42.5,0.0,92.51,146.68,194.29,8.61
894,1704607200,298.16,299.17,1012.0,94.0,0.0,1.54,70.0,0.0,20.0,0.0,mist,5.0,3337.86,82.25,46.61,0.0,105.86,174.15,225.91,8.61
895,1704610800,298.16,299.33,1013.0,100.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,5.0,4005.43,96.56,50.72,0.06,103.0,213.49,271.83,8.61
896,1704614400,299.16,299.16,1014.0,100.0,0.0,1.03,0.0,0.0,82.0,0.0,broken clouds,5.0,4272.46,95.67,54.15,0.97,78.2,215.49,272.39,41.54
897,1704618000,301.16,306.75,1014.0,89.0,0.0,1.54,0.0,0.0,66.0,0.0,mist,5.0,4753.11,99.24,63.06,4.43,74.39,225.09,282.57,31.41
898,1704621600,302.16,308.82,1015.0,84.0,0.0,1.03,0.0,0.0,64.0,0.0,mist,5.0,5073.55,72.42,111.04,20.38,80.11,247.3,305.49,31.92
899,1704625200,304.16,310.78,1014.0,70.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,2002.72,17.21,94.59,76.53,87.74,137.39,164.0,11.78
900,1704628800,306.16,311.99,1013.0,58.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,1615.52,5.53,86.37,118.73,85.83,127.19,147.6,9.12
901,1704632400,306.16,310.99,1012.0,55.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,5.0,1602.17,1.79,85.0,114.44,90.6,112.94,130.78,8.99
902,1704636000,307.16,311.23,1011.0,49.0,0.0,2.06,170.0,0.0,40.0,0.0,scattered clouds,5.0,1388.55,2.15,71.97,97.27,81.06,86.08,100.91,8.36
903,1704639600,306.16,310.99,1010.0,55.0,0.0,2.06,180.0,0.0,40.0,0.0,scattered clouds,4.0,1228.33,3.86,62.38,101.57,73.43,70.18,83.27,7.85
904,1704643200,306.16,311.99,1010.0,58.0,0.0,4.63,180.0,0.0,40.0,0.0,scattered clouds,4.0,1134.87,3.44,57.58,108.72,66.76,61.16,73.46,7.92
905,1704646800,304.16,307.53,1010.0,58.0,0.0,4.12,190.0,0.0,40.0,0.0,scattered clouds,4.0,1188.28,2.07,65.8,83.68,68.66,52.83,65.71,10.01
906,1704650400,303.16,306.41,1011.0,62.0,0.0,5.14,180.0,0.0,40.0,0.0,scattered clouds,3.0,1241.68,0.23,69.23,37.91,61.99,40.86,55.98,12.79
907,1704654000,302.16,306.67,1011.0,74.0,0.0,3.09,200.0,0.0,40.0,0.0,scattered clouds,3.0,1121.52,0.09,52.09,20.38,43.87,31.76,49.47,13.43
908,1704657600,301.16,304.97,1012.0,78.0,0.0,3.6,180.0,0.0,20.0,0.0,few clouds,3.0,934.6,0.07,37.7,22.35,31.47,27.68,47.5,12.29
909,1704661200,301.16,304.97,1013.0,78.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,2.0,794.41,0.03,31.53,26.11,27.42,24.9,45.16,10.51
910,1704664800,301.16,304.97,1013.0,78.0,0.0,2.06,210.0,0.0,20.0,0.0,few clouds,2.0,720.98,0.03,29.13,26.82,26.23,23.59,43.88,9.37
911,1704668400,301.16,304.97,1013.0,78.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,2.0,654.22,0.03,27.42,27.89,24.8,22.07,41.84,8.36
912,1704672000,300.16,303.2,1012.0,83.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,2.0,580.79,0.02,26.05,28.61,23.37,19.27,37.27,7.22
913,1704675600,300.16,303.2,1012.0,83.0,0.0,2.06,140.0,0.0,40.0,0.0,scattered clouds,2.0,560.76,0.08,29.82,23.96,27.66,19.24,35.71,7.47
914,1704679200,300.16,303.81,1012.0,89.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,2.0,594.14,0.36,35.99,15.02,34.81,22.22,38.45,8.74
915,1704682800,299.16,299.16,1011.0,94.0,0.0,1.03,300.0,0.0,40.0,0.0,scattered clouds,3.0,700.95,3.58,43.87,3.35,45.3,28.71,46.26,10.39
916,1704686400,299.16,299.16,1011.0,94.0,0.0,0.51,100.0,0.0,40.0,0.0,scattered clouds,3.0,847.82,16.32,46.61,0.04,59.6,38.36,58.2,11.91
917,1704690000,299.16,299.16,1011.0,89.0,0.0,1.54,100.0,0.0,40.0,0.0,scattered clouds,3.0,974.66,26.15,50.04,0.0,64.85,47.41,70.48,12.54
918,1704693600,299.16,299.16,1012.0,89.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,4.0,1108.17,32.19,50.04,0.0,62.94,56.06,82.3,12.79
919,1704697200,299.16,299.16,1012.0,89.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,4.0,1522.06,42.02,46.61,0.09,62.94,72.88,104.33,15.07
920,1704700800,300.16,303.2,1013.0,83.0,0.0,1.03,0.0,0.0,20.0,0.0,few clouds,5.0,2162.93,57.22,43.87,0.73,68.66,90.68,128.0,17.99
921,1704704400,300.16,303.2,1014.0,83.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,5.0,2643.59,73.31,44.55,2.24,82.02,102.96,143.8,21.28
922,1704708000,302.16,306.67,1014.0,74.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,5.0,2883.91,83.15,54.84,4.6,103.0,113.44,154.91,24.57
923,1704711600,303.16,308.21,1014.0,70.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,4.0,1615.52,33.97,65.12,15.91,84.88,73.84,101.04,13.81
924,1704715200,304.16,309.61,1013.0,66.0,0.0,1.03,0.0,0.0,75.0,0.0,broken clouds,4.0,1321.79,13.52,73.34,25.03,76.29,63.92,85.44,11.15
925,1704718800,304.16,309.61,1012.0,66.0,0.0,0.51,0.0,0.0,75.0,0.0,broken clouds,4.0,1281.74,4.92,80.88,23.6,76.29,61.41,79.94,10.51
926,1704722400,305.16,309.65,1011.0,58.0,0.0,1.03,0.0,0.0,75.0,0.0,broken clouds,4.0,1241.68,1.41,83.63,18.95,75.34,57.63,73.6,10.01
927,1704726000,305.16,309.65,1011.0,58.0,0.0,1.54,0.0,0.0,75.0,0.0,broken clouds,4.0,1228.33,0.86,85.0,14.31,76.29,53.31,66.86,10.01
928,1704729600,304.16,309.61,1010.0,66.0,0.0,3.6,180.0,0.0,75.0,0.0,broken clouds,3.0,1174.93,0.76,81.57,13.23,72.48,47.52,59.45,9.75
929,1704733200,303.16,308.21,1011.0,70.0,0.0,3.6,140.0,0.0,40.0,0.0,scattered clouds,3.0,1482.01,9.28,87.05,2.95,80.11,49.21,63.45,14.06
930,1704736800,303.16,307.28,1011.0,66.0,0.0,2.57,170.0,0.0,40.0,0.0,scattered clouds,4.0,1895.9,27.27,79.51,0.07,83.92,54.47,73.62,19.76
931,1704740400,303.16,306.41,1012.0,62.0,0.0,2.06,200.0,0.0,75.0,0.0,broken clouds,4.0,1922.61,32.63,61.01,0.0,70.57,55.32,79.56,23.05
932,1704744000,303.16,306.41,1012.0,62.0,0.0,2.06,190.0,0.0,20.0,0.0,few clouds,4.0,1762.39,25.93,49.35,0.01,57.7,55.15,84.48,23.31
933,1704747600,303.16,305.61,1012.0,58.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,4.0,1548.77,19.0,45.24,0.04,51.5,53.91,85.77,20.52
934,1704751200,301.16,304.97,1012.0,78.0,0.0,1.03,0.0,0.0,0.0,0.0,clear sky,4.0,1388.55,14.53,43.18,0.12,49.11,52.83,85.42,17.73
935,1704754800,300.16,303.81,1012.0,89.0,0.0,1.03,310.0,0.0,80.0,0.0,broken clouds,3.0,1188.28,10.17,40.78,0.4,44.35,46.11,75.81,14.19
936,1704758400,300.16,303.81,1012.0,89.0,0.0,0.51,0.0,0.0,0.0,0.0,clear sky,3.0,1001.36,7.1,38.04,0.84,37.67,36.3,62.31,11.15
937,1704762000,300.16,303.81,1012.0,89.0,0.0,0.0,0.0,0.0,40.0,0.0,scattered clouds,3.0,841.14,5.09,35.99,1.48,33.86,29.46,52.36,9.5
938,1704765600,299.16,299.16,1011.0,94.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,3.0,847.82,6.48,34.96,0.87,32.42,31.33,53.11,9.75
939,1704769200,300.16,303.81,1011.0,89.0,0.0,0.51,290.0,0.0,40.0,0.0,scattered clouds,3.0,1028.06,13.63,33.59,0.1,34.81,42.0,65.28,11.53
940,1704772800,299.16,299.16,1011.0,94.0,0.0,0.0,0.0,0.0,40.0,0.0,mist,4.0,1241.68,23.69,32.22,0.01,40.53,55.17,81.28,14.06
941,1704776400,299.16,299.16,1011.0,94.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,4.0,1495.36,36.66,33.59,0.0,51.02,70.23,99.53,17.48
942,1704780000,299.16,299.16,1011.0,89.0,0.0,2.06,90.0,0.0,40.0,0.0,scattered clouds,5.0,1762.39,52.3,35.99,0.0,63.9,85.65,118.22,18.49
943,1704783600,299.16,299.16,1012.0,89.0,0.0,2.06,80.0,0.0,75.0,0.0,broken clouds,5.0,2403.26,78.68,40.44,0.09,87.74,116.55,155.3,22.04
944,1704873600,299.16,299.16,1012.0,89.0,0.0,2.06,110.0,0.0,40.0,0.0,scattered clouds,4.0,1976.01,64.37,41.13,2.75,87.74,73.38,105.98,15.83
945,1704877200,301.16,304.97,1013.0,78.0,0.0,3.09,110.0,0.0,40.0,0.0,scattered clouds,5.0,2323.15,67.95,45.24,8.85,92.51,78.85,114.67,19.0
946,1704880800,303.16,308.21,1013.0,70.0,0.0,2.57,90.0,0.0,40.0,0.0,scattered clouds,5.0,2189.64,48.28,66.49,28.25,99.18,79.86,116.2,20.52
947,1704884400,304.16,308.53,1012.0,62.0,0.0,3.09,60.0,0.0,40.0,0.0,scattered clouds,3.0,1001.36,7.15,45.93,84.4,57.7,48.37,66.25,9.37
948,1704888000,305.16,309.65,1012.0,58.0,0.0,1.54,0.0,0.0,40.0,0.0,scattered clouds,3.0,794.41,2.32,34.62,101.57,45.78,41.14,54.6,7.54
949,1704891600,306.16,310.99,1010.0,55.0,0.0,2.57,0.0,0.0,40.0,0.0,scattered clouds,3.0,747.68,0.92,32.9,94.41,42.44,34.1,45.58,7.09
950,1704895200,307.16,311.23,1009.0,49.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,3.0,734.33,0.41,35.3,76.53,41.01,28.2,38.26,7.16
951,1704898800,307.16,311.23,1008.0,49.0,0.0,1.03,0.0,0.0,40.0,0.0,scattered clouds,3.0,767.71,0.63,40.44,65.09,45.78,26.5,36.06,7.73
952,1704902400,307.16,311.23,1008.0,49.0,0.0,1.54,0.0,0.0,20.0,0.0,few clouds,3.0,834.47,0.61,47.3,56.51,52.45,26.71,36.42,8.49
953,1704906000,306.16,310.99,1008.0,55.0,0.0,2.57,250.0,0.0,20.0,0.0,few clouds,3.0,1241.68,1.22,82.25,26.46,82.97,37.77,50.93,12.92
954,1704909600,304.16,306.83,1009.0,55.0,0.0,4.12,170.0,0.0,40.0,0.0,scattered clouds,4.0,1762.39,7.93,108.3,1.72,105.86,54.56,74.08,18.24
955,1704913200,303.16,305.61,1009.0,58.0,0.0,2.57,170.0,0.0,40.0,0.0,scattered clouds,3.0,1602.17,14.19,74.71,0.12,73.43,47.84,69.74,17.73
956,1704916800,303.16,304.88,1010.0,54.0,0.0,3.6,140.0,0.0,40.0,0.0,scattered clouds,3.0,1161.58,8.16,45.93,0.95,42.44,32.93,53.59,14.44
957,1704920400,302.16,304.36,1011.0,61.0,0.0,3.6,140.0,0.0,40.0,0.0,scattered clouds,3.0,961.3,2.74,41.13,4.38,36.24,28.55,48.87,12.03
958,1704924000,301.16,303.2,1011.0,65.0,0.0,3.09,140.0,0.0,40.0,0.0,scattered clouds,3.0,881.2,1.98,38.39,5.59,36.24,26.97,46.75,10.64
959,1704927600,301.16,303.2,1011.0,65.0,0.0,3.09,150.0,0.0,40.0,0.0,scattered clouds,2.0,821.11,3.02,35.99,3.62,35.29,24.32,42.88,9.12
960,1704931200,301.16,303.2,1011.0,65.0,0.0,2.06,140.0,0.0,40.0,0.0,scattered clouds,2.0,747.68,4.41,33.93,1.94,33.38,20.9,37.82,7.41
961,1704934800,300.16,302.37,1011.0,74.0,0.0,3.6,110.0,0.0,40.0,0.0,scattered clouds,2.0,687.6,5.53,32.56,1.23,33.38,19.82,35.18,6.71
962,1704938400,299.16,299.16,1010.0,83.0,0.0,2.06,90.0,0.0,40.0,0.0,scattered clouds,3.0,781.06,9.83,31.19,0.27,32.9,25.98,41.96,7.6
963,1704942000,299.16,299.16,1010.0,83.0,0.0,2.06,80.0,0.0,40.0,0.0,scattered clouds,3.0,1001.36,19.0,30.16,0.02,35.29,38.57,57.08,9.75
964,1704945600,298.16,299.17,1010.0,94.0,0.0,2.06,80.0,0.0,40.0,0.0,scattered clouds,4.0,1268.39,31.29,31.53,0.0,42.92,54.73,76.88,13.43
965,1704949200,298.16,299.17,1010.0,94.0,0.0,1.03,90.0,0.0,40.0,0.0,scattered clouds,4.0,1535.42,44.26,35.99,0.0,51.98,72.24,98.88,17.73
966,1704952800,298.16,299.17,1011.0,94.0,0.0,1.54,90.0,0.0,40.0,0.0,scattered clouds,5.0,1789.09,54.99,41.13,0.0,57.22,88.41,118.86,17.99
967,1704956400,298.16,299.17,1012.0,94.0,0.0,1.54,70.0,0.0,20.0,0.0,few clouds,5.0,2296.45,67.06,44.55,0.09,61.99,111.32,147.67,18.49
968,1704960000,299.16,299.16,1013.0,94.0,0.0,0.51,0.0,0.0,40.0,0.0,scattered clouds,5.0,2777.1,78.68,45.93,0.45,70.57,120.43,159.33,18.24
