timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1701885600,302.16,308.82,1010,84,302.16,302.16,4.12,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1401.9,19.67,58.26,0.04,62.94,42.59,58.37,13.93
1701889200,302.16,307.7,1011,79,302.16,302.16,3.09,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1495.36,26.15,47.98,0.01,60.56,44.86,64.66,14.57
1701892800,302.16,308.82,1012,84,302.16,302.16,2.06,170,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1575.47,26.6,43.53,0.01,57.7,50.32,74.09,14.44
1701896400,301.16,306.75,1012,89,301.16,301.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1655.58,26.82,41.47,0,55.31,56.3,83.92,14.69
1701900000,301.16,306.75,1012,89,301.16,301.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1762.39,29.95,40.78,0,56.27,63.56,94.28,15.45
1701903600,300.16,304.35,1012,94,300.16,300.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1949.31,36.66,41.47,0,56.74,73.2,106.34,15.58
1701907200,300.16,304.35,1012,94,300.16,300.16,2.06,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2243.04,47.39,44.55,0,57.22,85.21,119.88,14.06
1701910800,299.16,299.16,1011,100,299.16,299.16,2.06,90,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2510.07,55.43,50.04,0,55.79,97.14,133.2,12.79
1701914400,299.16,299.16,1011,94,299.16,299.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2483.37,54.54,54.84,0,47.21,104.32,138.89,10.89
1701918000,299.16,299.16,1010,94,299.16,299.16,1.03,40,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2243.04,46.49,54.84,0,37.67,102.27,130.77,8.49
1701921600,299.16,299.16,1010,100,299.16,299.16,1.54,330,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,1815.8,31.29,51.41,0,28.85,89.28,108.36,6.65
1701925200,299.16,299.16,1010,94,299.16,299.16,1.54,20,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1388.55,18.55,49.35,0,25.99,73.01,85.95,5.51
1701928800,298.16,299.33,1010,100,298.16,298.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1321.79,16.32,48.67,0,25.99,71.74,83.29,5.89
1701932400,298.16,299.33,1011,100,298.16,298.16,1.54,0,0,71,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1441.96,19,43.87,0.44,28.37,76.45,89.1,7.54
1701936000,300.16,304.35,1012,94,300.16,300.16,0,0,0,64,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1655.58,26.15,41.13,1.61,36.72,80.16,94.12,9.37
1701939600,303.16,310.16,1013,79,303.16,303.16,0.51,0,0,50,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1789.09,31.74,45.93,2.21,49.59,82.62,97.66,11.4
1701943200,303.16,309.22,1013,74,303.16,303.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1789.09,34.87,58.26,2.91,70.57,86.2,102.32,14.06
1701946800,305.16,312.16,1013,66,305.16,305.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1001.36,9.61,47.98,18.95,46.73,40.87,48.72,8.04
1701950400,305.16,312.16,1011,66,305.16,305.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,867.84,10.17,42.84,38.62,49.59,32.34,38.3,7.22
1701954000,305.16,310.87,1010,62,305.16,305.16,2.06,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,947.95,10.17,47.98,67.23,56.27,42.13,48.56,7.28
1701957600,306.16,311.99,1009,58,306.16,306.16,2.57,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,988.01,6.98,50.72,101.57,57.22,58.48,66.01,7.35
1701961200,305.16,310.87,1009,62,305.16,305.16,2.57,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1081.47,4.47,58.26,118.73,62.94,77.26,86.46,8.61
1701964800,305.16,312.16,1009,66,305.16,305.16,3.09,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1148.22,2.32,63.06,117.3,63.9,83.6,94.24,9.75
1701968400,304.16,311.16,1009,74,304.16,304.16,4.12,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1415.25,0.67,76.77,80.82,69.62,80.21,93.85,13.3
1701972000,302.16,307.7,1010,79,302.16,302.16,4.12,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1735.69,0.06,84.31,33.26,68.66,69.33,87.49,17.23
1701975600,302.16,307.7,1011,79,302.16,302.16,3.09,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1735.69,1.59,74.71,8.31,57.22,57.36,78.96,17.48
1701979200,302.16,307.7,1011,79,302.16,302.16,3.09,130,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",4,1588.82,5.81,58.26,1.59,47.68,51.31,75.37,15.58
1701982800,302.16,307.7,1012,79,302.16,302.16,2.57,140,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",4,1482.01,11.4,45.93,0.26,44.35,50.66,77.36,14.06
1701986400,301.16,305.75,1012,83,301.16,301.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1468.66,17.88,38.39,0.04,45.3,53.34,82.46,13.55
1701990000,300.16,303.2,1012,83,300.16,300.16,2.57,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1642.23,26.15,33.93,0.01,44.35,61.44,93.43,13.81
1701993600,300.16,303.81,1012,89,300.16,300.16,2.06,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1842.5,34.42,31.53,0,41.01,67.09,100.46,13.55
1701997200,299.16,299.16,1012,94,299.16,299.16,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1895.9,38.44,31.19,0,40.53,69.48,103.25,15.07
1702000800,300.16,303.81,1011,89,300.16,300.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,1976.01,44.7,30.16,0,44.35,79.15,114.38,19
1702004400,299.16,299.16,1011,94,299.16,299.16,1.03,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2269.74,57.22,30.5,0,54.84,100.82,138.17,27.36
1702008000,299.16,299.16,1010,94,299.16,299.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2563.48,69.74,33.59,0,67.71,126.36,163.25,38
1702011600,299.16,299.16,1011,94,299.16,299.16,0.51,10,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2777.1,76,38.73,0,76.29,145.17,181.3,44.58
1702015200,299.16,299.16,1011,94,299.16,299.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2910.61,78.68,38.04,0,67.71,155.55,191.6,39.01
1702018800,299.16,299.16,1012,94,299.16,299.16,1.03,0,0,100,1.62,"id: 701, main: Mist, description: mist, icon: 50d
id: 501, main: Rain, description: moderate rain, icon: 10d",5,3257.75,81.36,33.24,0.02,58.17,164.08,202.69,30.65
1702022400,299.16,299.16,1013,100,299.16,299.16,0.51,0,0,100,2.32,"id: 501, main: Rain, description: moderate rain, icon: 10d",5,3017.43,78.68,36.33,0.19,66.76,139.63,177.88,20.77
1702026000,300.16,304.35,1013,94,300.16,300.16,1.03,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",5,3231.05,97.45,41.13,0.4,90.6,143.71,184.52,21.28
1702029600,301.16,306.75,1013,89,301.16,301.16,1.03,0,0,75,12.6,"id: 502, main: Rain, description: heavy intensity rain, icon: 10d",5,3578.19,125.17,47.98,0.5,129.7,163.19,207.14,25.59
1702033200,302.16,308.82,1013,84,302.16,302.16,1.54,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,2002.72,64.37,65.12,8.14,111.58,100.62,127.13,14.82
1702036800,303.16,310.16,1012,79,303.16,303.16,1.54,350,0,75,0,"id: 701, main: Mist, description: mist, icon: 50d",5,1615.52,32.19,87.74,13.23,105.86,84.92,105.12,12.03
1702040400,303.16,309.22,1011,74,303.16,303.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1575.47,20.79,100.08,18.24,105.86,85.63,104.81,10.77
1702044000,306.16,313.16,1010,62,306.16,306.16,1.54,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",5,1415.25,7.26,104.19,18.95,90.6,79.6,98.27,9.25
1702047600,305.16,312.16,1009,66,305.16,305.16,3.09,310,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1268.39,3.52,91.85,26.82,77.25,72.15,90.4,8.74
1702051200,303.16,310.16,1009,79,303.16,303.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1134.87,1.54,76.09,40.05,63.9,64.5,81.81,8.74
1702054800,300.16,304.35,1010,94,300.16,300.16,2.06,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1201.63,0.79,70.6,42.56,61.99,60.92,77.53,10.89
1702058400,300.16,305.03,1010,100,300.16,300.16,1.54,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1375.2,0.06,70.6,30.04,60.56,57.52,74.52,14.06
1702062000,301.16,307.65,1011,94,301.16,301.16,3.09,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1348.5,0.09,61.01,22.53,50.54,50.16,67.38,14.57
1702065600,301.16,306.75,1012,89,301.16,301.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1295.09,0.11,52.09,21.99,42.44,48.59,66.77,12.54
1702069200,301.16,306.75,1012,89,301.16,301.16,2.57,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1255.04,0.08,48.67,23.6,39.58,54.33,74.16,10.26
1702072800,300.16,303.81,1012,89,300.16,300.16,2.06,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1241.68,0.06,46.61,24.68,39.1,61.56,83.36,8.87
1702076400,300.16,303.81,1012,89,300.16,300.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1388.55,0.21,47.3,19.13,36.72,69.95,93.92,8.74
1702080000,299.16,299.16,1012,94,299.16,299.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1562.12,1.02,50.72,9.21,34.81,74.67,100,8.36
1702083600,300.16,303.81,1011,89,300.16,300.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1535.42,1.72,48.67,4.56,32.42,73.78,99.11,9.25
1702087200,299.16,299.16,1011,94,299.16,299.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1628.88,6.59,48.67,0.73,33.86,83.41,110.51,12.29
1702090800,298.16,299.33,1010,100,298.16,298.16,0,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1922.61,18.33,47.98,0,35.76,102.96,133.18,14.57
1702094400,298.16,299.33,1010,100,298.16,298.16,0,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2162.93,28.39,47.98,0,35.76,122.47,153.79,15.71
1702098000,298.16,299.33,1010,100,298.16,298.16,1.03,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2269.74,33.08,46.61,0,33.86,131.85,161.31,15.45
1702101600,298.16,299.33,1011,100,298.16,298.16,0.51,90,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2296.45,35.76,41.47,0,32.9,135.46,163.75,14.69
1702105200,298.16,299.17,1011,94,298.16,298.16,0.51,60,0,40,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2696.99,43.81,35.99,0.3,37.19,148.73,182.69,16.47
1702108800,300.16,304.35,1012,94,300.16,300.16,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2510.07,42.02,37.01,3.62,43.39,128.7,162.09,13.3
1702112400,302.16,309.16,1013,89,302.16,302.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2510.07,40.23,45.93,8.23,52.93,119.35,151.35,14.44
1702116000,302.16,309.16,1013,89,302.16,302.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2536.77,35.76,64.43,12.52,70.57,120.16,153.11,17.99
1702119600,304.16,311.16,1012,74,304.16,304.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1281.74,5.64,58.95,42.56,56.74,71.52,87.53,8.61
1702123200,305.16,310.87,1011,62,305.16,305.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1054.76,2.74,51.41,53.64,53.41,59.05,70.02,6.97
1702126800,305.16,310.87,1010,62,305.16,305.16,2.06,130,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1054.76,2.63,51.41,61.51,56.27,59.52,69.86,6.9
1702130400,305.16,310.87,1009,62,305.16,305.16,2.06,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1054.76,2.04,52.78,66.52,57.7,60.6,71.35,6.97
1702134000,305.16,310.87,1009,62,305.16,305.16,2.57,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1041.41,1.41,53.47,65.8,57.22,59.23,70.53,7.35
1702137600,305.16,312.16,1008,66,305.16,305.16,2.57,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1001.36,0.79,51.41,65.09,52.93,57.38,69.08,7.54
1702141200,304.16,309.61,1009,66,304.16,304.16,3.6,200,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1134.87,0.54,58.26,50.78,55.31,59.83,73.19,9.88
1702144800,303.16,306.41,1009,62,303.16,303.16,3.09,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1281.74,0.03,59.63,32.19,52.45,59.77,74.89,12.29
1702148400,302.16,306.67,1009,74,302.16,302.16,2.06,180,0,0,0.1,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1214.98,0.03,47.3,26.11,39.58,51.83,67.71,12.16
1702152000,302.16,307.7,1010,79,302.16,302.16,2.06,160,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1094.82,0.03,38.04,27.89,30.99,46.71,63.11,10.51
1702155600,301.16,305.75,1010,83,301.16,301.16,2.06,170,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1041.41,0.02,34.96,29.33,28.85,46.94,64.1,9.37
1702159200,301.16,306.75,1010,89,301.16,301.16,3.6,190,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1028.06,0.03,34.27,27.54,29.33,48.7,66.71,8.74
1702162800,300.16,304.35,1011,94,300.16,300.16,3.09,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,988.01,0.06,33.59,23.96,28.37,46.4,64.24,7.92
1702166400,300.16,304.35,1010,94,300.16,300.16,3.09,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,854.49,0.07,30.5,22.17,25.03,38.25,54.31,6.65
1702170000,300.16,304.35,1010,94,300.16,300.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,720.98,0.08,27.42,21.46,22.89,31.44,45.26,6.14
1702173600,300.16,304.35,1009,94,300.16,300.16,2.06,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,647.54,0.1,26.73,19.85,23.13,28.41,40.74,6.14
1702177200,300.16,304.35,1009,94,300.16,300.16,1.03,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,620.84,0.16,27.76,17.7,24.8,27.43,39.28,5.95
1702180800,300.16,304.35,1009,94,300.16,300.16,1.54,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,607.49,0.23,28.79,15.56,26.46,27.44,39.48,5.7
1702184400,300.16,304.35,1009,94,300.16,300.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,614.17,0.5,30.16,11.8,28.37,28.31,40.62,5.7
1702188000,299.16,299.16,1010,94,299.16,299.16,2.57,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,707.63,3.02,34.27,3.53,34.81,32.82,46.07,6.71
1702191600,300.16,304.35,1010,94,300.16,300.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,1068.12,17.88,33.93,0.91,48.64,47.01,63.54,10.01
1702195200,300.16,304.35,1011,94,300.16,300.16,2.06,110,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",4,1642.23,40.23,34.27,4.52,63.9,65.78,86.72,13.68
1702198800,302.16,309.16,1012,89,302.16,302.16,2.06,110,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2002.72,50.96,42.84,6.53,77.25,77.35,102.01,16.97
1702202400,303.16,310.16,1012,79,303.16,303.16,2.57,70,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2002.72,49.17,56.21,4.96,89.65,79.68,105.8,18.75
1702206000,304.16,310.78,1011,70,304.16,304.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,934.6,4.47,52.09,20.74,49.11,39.73,50.41,7.73
1702209600,305.16,310.87,1011,62,305.16,305.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,720.98,0.54,36.67,37.55,34.81,28.33,34.62,5.32
1702213200,305.16,310.87,1009,62,305.16,305.16,2.06,50,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,674.25,0.34,30.16,44.7,30.28,23.73,28.71,4.75
1702216800,305.16,310.87,1008,62,305.16,305.16,2.06,350,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,674.25,1.58,26.39,52.21,29.09,22.01,26.49,4.69
1702220400,305.16,310.87,1008,62,305.16,305.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,747.68,3.05,29.13,62.94,34.81,24.98,29.91,5.45
1702224000,305.16,310.87,1007,62,305.16,305.16,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,834.47,3.13,34.62,73.67,41.01,29.93,35.93,6.33
1702227600,305.16,310.87,1008,62,305.16,305.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,1121.52,2.12,57.58,62.23,56.74,40.43,49.94,9.63
1702231200,304.16,310.78,1008,70,304.16,304.16,2.06,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1281.74,0.09,69.23,36.48,57.7,43.2,55.42,11.78
1702234800,302.16,307.7,1009,79,302.16,302.16,2.57,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1041.41,0.05,47.3,24.32,38.62,31.21,43.78,10.89
1702238400,302.16,305.9,1010,70,302.16,302.16,3.09,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,794.41,0.06,32.22,23.6,26.46,22.85,35.6,9.12
1702242000,302.16,305.9,1010,70,302.16,302.16,3.6,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,687.6,0.03,28.79,27.18,24.56,21.31,33.68,7.66
1702245600,301.16,304.39,1011,74,301.16,301.16,4.63,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,654.22,0.03,28.1,27.89,24.56,21.22,33.21,6.78
1702249200,301.16,304.39,1011,74,301.16,301.16,4.12,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,627.52,0.04,27.42,26.46,24.08,19.48,30.79,5.83
1702252800,300.16,303.2,1010,83,300.16,300.16,3.6,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,560.76,0.04,26.05,26.11,22.41,16.34,26.56,4.69
1702256400,300.16,303.81,1010,89,300.16,300.16,3.6,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,534.06,0.11,29.13,22.35,26.23,16.09,25.71,4.69
1702260000,299.16,299.16,1010,94,299.16,299.16,3.09,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,560.76,0.32,33.59,15.38,31.95,18.49,28.53,5.26
1702263600,299.16,299.16,1010,94,299.16,299.16,2.06,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,607.49,1.13,36.67,8.05,36.24,21.93,33.06,5.83
1702267200,299.16,299.16,1010,94,299.16,299.16,2.57,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",2,647.54,3.8,37.01,2.5,39.58,24.86,37.07,6.33
1702270800,298.16,299.17,1010,94,298.16,298.16,1.03,100,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,694.27,10.73,34.96,0.32,43.87,27.89,41.06,6.9
1702274400,298.16,299.17,1010,94,298.16,298.16,2.57,90,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,821.11,23.02,34.27,0.01,53.88,34.66,49.37,8.11
1702278000,298.16,299.17,1011,94,298.16,298.16,2.06,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1201.63,38,36.33,0.65,66.76,50.5,69.45,11.4
1702281600,300.16,303.81,1012,89,300.16,300.16,2.57,100,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",4,1682.28,51.41,37.01,4.29,75.34,64.09,87.05,14.57
1702285200,302.16,308.82,1012,84,302.16,302.16,3.09,80,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",4,1869.2,53.2,41.81,7.15,81.06,66.71,91.35,16.72
1702288800,304.16,311.16,1012,74,304.16,304.16,3.09,60,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",4,1682.28,43.36,52.78,9.57,88.69,61.42,85,17.48
1702292400,305.16,312.16,1012,66,305.16,305.16,3.6,70,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,841.14,7.82,41.13,35.41,48.64,31.2,41.68,8.23
1702296000,306.16,311.99,1011,58,306.16,306.16,2.57,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,654.22,2.96,29.13,60.08,36.72,24.78,31.49,5.95
1702299600,307.16,311.23,1010,49,307.16,307.16,3.09,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",2,614.17,2.57,23.99,81.54,34.33,24.38,30.11,5.38
1702303200,308.16,311.33,1009,43,308.16,308.16,3.09,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,614.17,3.38,20.91,121.59,35.76,30.48,35.83,5.26
