aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
3,1706655600,867.84,3.46,45.24,3.93,44.82,26.85,39.49,10.77
3,1706659200,1401.9,22.35,45.93,0.27,61.99,46.77,64.43,15.71
4,1706662800,2269.74,51.41,47.3,4.47,81.06,72.44,96.45,22.29
5,1706666400,2696.99,59.01,58.26,14.13,92.51,80.1,107.84,26.35
4,1706670000,2243.04,37.1,72.66,43.27,95.37,70.15,95.08,22.8
2,1706673600,827.79,3.58,38.73,70.81,45.78,24.94,33.88,7.92
2,1706677200,647.54,1.93,26.39,83.68,35.29,20.65,27.09,5.95
2,1706680800,627.52,1.49,24.33,88.69,32.42,20.0,25.89,5.57
2,1706684400,640.87,1.31,25.7,87.26,32.9,20.06,25.75,5.7
2,1706688000,680.92,1.51,30.16,87.98,38.62,22.17,28.15,6.27
2,1706691600,707.63,1.45,32.22,92.98,39.1,22.56,29.32,6.46
2,1706695200,827.79,1.45,44.55,78.68,45.3,21.87,30.83,7.92
2,1706698800,961.3,0.38,52.09,47.92,47.21,20.44,31.83,9.25
2,1706702400,921.25,0.02,43.53,31.47,39.58,19.94,32.43,9.5
2,1706706000,834.47,0.02,36.33,30.04,32.42,19.41,32.07,9.12
2,1706709600,754.36,0.02,32.9,31.11,29.33,17.94,29.56,8.36
2,1706713200,707.63,0.02,30.85,32.54,27.66,16.92,27.61,7.85
2,1706716800,667.57,0.01,29.13,35.05,25.51,14.98,24.56,6.84
