Date,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details
5/7/2024 5:00,298.75,299.72,1008,90,298.75,299.16,1.54,40,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
5/7/2024 6:00,298.75,299.69,1008,89,298.16,298.75,2.06,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/7/2024 7:00,299.3,299.3,1009,86,299.16,299.3,2.06,30,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
5/7/2024 8:00,299.86,302.57,1010,84,299.16,299.86,2.06,340,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
5/7/2024 9:00,300.97,304.8,1009,80,300.16,300.97,2.06,20,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
5/7/2024 10:00,303.19,308.53,1009,71,302.16,303.19,2.68,345,4.02,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
5/7/2024 11:00,304.86,311.06,1009,65,304.16,304.86,3.6,290,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/7/2024 12:00,304.86,310.75,1008,64,304.16,304.86,4.02,345,6.71,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/7/2024 13:00,305.41,311.16,1007,61,305.41,306.16,3.6,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/7/2024 14:00,306.52,313.52,1006,61,306.16,306.52,4.63,310,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
5/7/2024 15:00,306.52,312.88,1005,58,305.16,306.52,4.63,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/7/2024 16:00,305.97,312.92,1004,62,305.97,306.16,3.6,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/7/2024 17:00,306.52,313.52,1004,60,306.16,306.52,3.6,290,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
5/7/2024 18:00,303.75,309.15,1005,68,303.75,305.16,4.02,222,4.92,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
5/7/2024 19:00,302.63,306.96,1006,70,302.16,302.63,3.6,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/7/2024 20:00,302.63,307.17,1007,71,302.16,302.63,4.12,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/7/2024 21:00,302.63,307.17,1008,71,302.16,302.63,3.6,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/7/2024 22:00,302.08,306.48,1008,74,302.08,302.16,4.12,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
5/7/2024 23:00,302.08,307.28,1008,78,301.16,302.08,3.6,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/7/2024 0:00,300.97,305.09,1008,82,300.97,301.16,4.12,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/7/2024 1:00,300.97,305.24,1007,83,300.97,301.16,4.12,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/7/2024 2:00,300.97,305.39,1007,84,300.16,300.97,3.6,250,0,17,0.21,"id: 500, main: Rain, description: light rain, icon: 10n"
6/7/2024 3:00,300.41,304.04,1006,85,300.16,300.41,3.6,260,0,18,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
6/7/2024 4:00,300.41,304.16,1006,86,299.16,300.41,2.06,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/7/2024 5:00,299.86,302.74,1007,86,299.16,299.86,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
6/7/2024 6:00,300.41,304.04,1007,85,299.16,300.41,0.51,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 7:00,301.52,306.19,1007,80,300.16,301.52,0,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 8:00,301.52,306.37,1007,81,301.16,301.52,1.34,325,1.79,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 9:00,302.63,307.83,1007,74,302.16,302.63,1.54,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/7/2024 10:00,304.86,311.38,1007,66,304.16,304.86,1.54,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 11:00,305.97,311.87,1007,59,305.16,305.97,1.54,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 12:00,308.19,315.14,1006,53,307.16,308.19,1.54,100,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
6/7/2024 13:00,307.08,313.92,1005,57,307.08,308.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 14:00,307.63,314.63,1004,59,307.63,308.16,1.79,145,1.79,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
6/7/2024 15:00,307.63,314.63,1003,58,307.16,307.63,2.57,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
6/7/2024 16:00,307.08,314.08,1003,59,307.08,307.16,2.68,158,4.47,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/7/2024 17:00,306.52,313.25,1003,59,306.52,307.16,3.6,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/7/2024 18:00,304.86,311.86,1004,71,304.86,306.16,2.68,211,4.92,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
6/7/2024 19:00,303.75,310.26,1005,72,303.75,304.16,5.14,150,0,40,1.6,"id: 501, main: Rain, description: moderate rain, icon: 10n"
6/7/2024 20:00,303.75,310.75,1006,75,303.75,304.16,5.14,160,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/7/2024 21:00,303.19,310.1,1007,77,303.16,303.19,3.6,160,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
6/7/2024 22:00,303.19,310.19,1008,78,303.16,303.19,2.68,134,4.02,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
6/7/2024 23:00,303.19,310.1,1008,77,303.16,303.19,2.57,160,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/7/2024 0:00,302.63,308.77,1007,78,302.16,302.63,3.6,170,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
7/7/2024 1:00,302.63,309.01,1007,79,302.16,302.63,3.6,200,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/7/2024 2:00,302.08,307.49,1006,79,302.08,302.16,4.12,190,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/7/2024 3:00,302.08,307.91,1006,81,302.08,302.16,4.12,190,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/7/2024 4:00,302.08,308.13,1006,82,302.08,302.16,4.12,180,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/7/2024 5:00,301.52,306.74,1007,83,301.52,302.16,3.09,180,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
7/7/2024 6:00,302.08,308.35,1007,83,302.08,302.16,3.09,200,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/7/2024 7:00,302.08,308.13,1008,82,302.08,302.16,3.09,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
7/7/2024 8:00,303.19,310.1,1008,77,302.16,303.19,2.57,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/7/2024 9:00,301.52,305.67,1008,77,301.52,303.16,4.47,144,6.26,40,0.37,"id: 500, main: Rain, description: light rain, icon: 10d"
7/7/2024 10:00,301.52,307.11,1008,85,300.16,301.52,2.57,180,0,75,0.14,"id: 521, main: Rain, description: shower rain, icon: 09d"
7/7/2024 11:00,303.75,309.97,1008,71,302.16,303.75,3.58,163,4.92,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
7/7/2024 12:00,304.86,310.75,1007,64,304.16,304.86,4.63,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
7/7/2024 13:00,305.97,312.97,1007,64,305.16,305.97,4.63,180,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
7/7/2024 14:00,306.52,313.52,1006,61,306.16,306.52,4.12,150,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
7/7/2024 15:00,306.52,313.52,1005,63,306.16,306.52,5.14,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
7/7/2024 16:00,305.97,312.97,1005,63,305.97,306.16,4.12,170,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
7/7/2024 17:00,303.19,308.53,1005,71,303.19,305.16,8.23,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
7/7/2024 18:00,303.19,309.3,1006,74,303.16,303.19,3.6,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
7/7/2024 19:00,303.19,310.1,1007,77,303.16,303.19,2.57,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/7/2024 20:00,302.08,307.28,1008,78,302.08,302.16,3.09,260,0,75,0.1,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/7/2024 21:00,302.08,307.28,1008,78,301.16,302.08,2.57,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
7/7/2024 22:00,302.08,307.49,1008,79,300.16,302.08,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
7/7/2024 23:00,300.16,303.81,1008,89,300.16,300.16,0,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
8/7/2024 0:00,302.08,307.7,1008,80,300.16,302.08,1.54,270,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
8/7/2024 1:00,302.08,308.13,1008,82,300.16,302.08,1.54,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
8/7/2024 2:00,301.52,306.37,1007,81,300.16,301.52,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
8/7/2024 3:00,301.52,306.55,1007,82,301.16,301.52,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
8/7/2024 4:00,300.97,305.09,1007,82,300.97,301.16,2.06,190,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
8/7/2024 5:00,300.97,305.24,1007,83,300.97,301.16,2.06,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
8/7/2024 6:00,300.97,305.24,1007,83,300.97,301.16,2.06,180,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
8/7/2024 7:00,302.63,308.29,1008,76,301.16,302.63,0,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
8/7/2024 8:00,304.3,311.3,1009,71,302.16,304.3,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
8/7/2024 9:00,304.86,311.71,1009,67,303.16,304.86,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
8/7/2024 10:00,305.41,311.82,1009,63,305.16,305.41,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
8/7/2024 11:00,305.97,312.97,1008,65,305.97,306.16,3.6,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 12:00,307.08,314.08,1007,60,305.16,307.08,3.6,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 13:00,307.08,314.08,1006,60,307.08,307.16,3.6,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
8/7/2024 14:00,305.97,312.97,1005,63,305.97,306.16,3.09,200,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 15:00,306.52,313.52,1005,63,306.16,306.52,4.12,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
8/7/2024 16:00,303.75,310.26,1005,72,303.75,304.16,2.57,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 17:00,302.63,308.29,1005,76,302.16,302.63,3.6,40,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 18:00,302.63,307.61,1006,73,302.16,302.63,3.58,238,4.92,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
8/7/2024 19:00,299.3,299.3,1007,86,299.16,299.3,6.17,280,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
8/7/2024 20:00,298.75,299.66,1007,88,298.16,298.75,2.06,300,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
8/7/2024 21:00,299.86,302.34,1008,81,299.16,299.86,2.57,210,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
8/7/2024 22:00,300.41,303.59,1008,81,299.16,300.41,2.06,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
8/7/2024 23:00,299.86,302.49,1008,83,299.16,299.86,1.54,280,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 0:00,300.41,303.59,1008,81,299.16,300.41,0.45,318,0.89,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 1:00,301.52,305.67,1009,77,299.16,301.52,1.54,220,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 2:00,301.52,305.34,1008,75,299.16,301.52,1.34,175,1.34,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 3:00,300.97,304.38,1008,77,300.16,300.97,0,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 4:00,300.97,304.66,1008,79,299.16,300.97,2.06,70,0,0,0.87,"id: 500, main: Rain, description: light rain, icon: 10n"
9/7/2024 5:00,300.97,304.8,1008,80,300.16,300.97,0.89,262,1.79,0,0.24,"id: 500, main: Rain, description: light rain, icon: 10n"
9/7/2024 6:00,300.97,304.95,1008,81,299.16,300.97,2.57,240,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
9/7/2024 7:00,302.08,307.49,1009,79,300.16,302.08,2.57,250,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d"
9/7/2024 8:00,302.63,308.06,1009,75,302.16,302.63,3.09,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
9/7/2024 9:00,304.3,311.15,1010,70,303.16,304.3,2.24,206,3.13,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/7/2024 10:00,305.41,312.41,1010,66,305.16,305.41,2.57,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/7/2024 11:00,305.41,312.41,1009,66,305.16,305.41,3.6,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/7/2024 12:00,305.41,312.16,1008,64,305.41,306.16,3.6,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/7/2024 13:00,305.41,312.41,1008,66,305.41,306.16,4.12,200,0,75,2.99,"id: 501, main: Rain, description: moderate rain, icon: 10d"
9/7/2024 14:00,305.97,312.97,1007,65,305.16,305.97,3.6,180,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/7/2024 15:00,306.52,313.52,1006,64,306.16,306.52,5.14,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/7/2024 16:00,305.41,312.16,1005,64,305.16,305.41,4.63,190,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/7/2024 17:00,304.86,311.06,1006,65,304.86,305.16,5.14,170,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/7/2024 18:00,304.3,311.3,1007,73,304.16,304.3,4.63,180,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/7/2024 19:00,303.75,310.75,1009,76,303.75,304.16,1.54,140,0,75,2.59,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/7/2024 20:00,303.19,310.1,1010,77,303.16,303.19,4.12,150,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
9/7/2024 21:00,303.19,309.04,1010,73,303.16,303.19,2.57,180,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
9/7/2024 22:00,303.19,309.56,1010,75,303.16,303.19,4.12,200,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
9/7/2024 23:00,300.41,303.7,1011,82,300.41,303.16,4.12,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
10/7/2024 0:00,297.63,298.56,1010,93,297.63,298.16,5.14,310,0,100,0.32,"id: 522, main: Rain, description: heavy intensity shower rain, icon: 09n"
10/7/2024 1:00,298.19,299.15,1010,92,298.16,298.19,3.09,320,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
10/7/2024 2:00,298.19,299.13,1010,91,298.16,298.19,2.57,340,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
10/7/2024 3:00,298.19,299.13,1010,91,298.16,298.19,2.57,270,0,100,1.15,"id: 501, main: Rain, description: moderate rain, icon: 10n"
10/7/2024 4:00,298.19,299.15,1010,92,298.16,298.19,1.03,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
10/7/2024 5:00,298.75,299.74,1010,91,298.16,298.75,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/7/2024 6:00,298.75,299.66,1011,88,298.16,298.75,1.54,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/7/2024 7:00,299.3,299.3,1011,88,299.16,299.3,2.57,230,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
10/7/2024 8:00,300.97,304.95,1011,81,300.16,300.97,0.45,9,0.45,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/7/2024 9:00,301.52,305.67,1012,77,301.16,301.52,2.57,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/7/2024 10:00,302.08,306.67,1011,75,301.16,302.08,3.09,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/7/2024 11:00,303.19,308.53,1011,71,302.16,303.19,2.57,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/7/2024 12:00,303.75,309.97,1010,71,303.16,303.75,2.68,251,3.58,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/7/2024 13:00,304.86,311.38,1009,66,304.16,304.86,4.12,230,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/7/2024 14:00,305.41,312.16,1008,64,305.16,305.41,4.12,230,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/7/2024 15:00,305.41,311.49,1007,62,304.16,305.41,5.14,210,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/7/2024 16:00,304.86,310.75,1007,64,304.16,304.86,6.17,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/7/2024 17:00,303.19,308.53,1007,71,303.19,305.16,5.14,210,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/7/2024 18:00,302.08,306.87,1007,76,302.08,303.16,5.66,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/7/2024 19:00,302.08,307.07,1009,77,302.08,302.16,4.63,190,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
10/7/2024 20:00,301.52,306.02,1010,79,301.52,302.16,4.63,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/7/2024 21:00,301.52,306.37,1010,81,301.16,301.52,3.6,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
10/7/2024 22:00,300.97,304.95,1011,81,300.97,301.16,2.57,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/7/2024 23:00,300.97,304.52,1011,78,300.16,300.97,3.09,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/7/2024 0:00,300.97,304.8,1010,80,300.16,300.97,2.57,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
11/7/2024 1:00,300.41,303.7,1009,82,299.16,300.41,2.57,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/7/2024 2:00,300.41,303.81,1009,83,299.16,300.41,2.57,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/7/2024 3:00,300.41,303.81,1009,83,299.16,300.41,1.03,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/7/2024 4:00,299.86,302.65,1008,85,299.16,299.86,2.57,230,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/7/2024 5:00,299.86,302.65,1009,85,299.16,299.86,1.54,280,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/7/2024 6:00,299.86,302.65,1009,85,299.16,299.86,1.03,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/7/2024 7:00,300.97,305.39,1010,84,300.16,300.97,1.79,228,1.79,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/7/2024 8:00,301.52,306.37,1010,81,300.16,301.52,2.06,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/7/2024 9:00,303.19,310.1,1010,77,302.16,303.19,2.06,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/7/2024 10:00,304.3,311.15,1010,70,303.16,304.3,5.14,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/7/2024 11:00,301.52,305.84,1009,78,301.52,304.16,4.63,280,0,75,0.48,"id: 500, main: Rain, description: light rain, icon: 10d"
11/7/2024 12:00,299.16,299.16,1008,63,299.16,299.16,8.23,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/7/2024 13:00,299.16,299.16,1007,94,299.16,299.16,4.63,270,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
11/7/2024 14:00,303.19,308.53,1006,71,300.16,303.19,3.09,280,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
11/7/2024 15:00,304.3,310.85,1005,69,303.16,304.3,6.17,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
11/7/2024 16:00,303.75,309.42,1005,69,303.16,303.75,6.69,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/7/2024 17:00,303.75,309.42,1005,69,303.75,304.16,5.14,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
