date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
20-06-2024 05:00:00,2,640.87,12.41,18.51,0.06,23.84,17.93,23.88,6.52
20-06-2024 06:00:00,2,634.19,13.97,17.65,0.05,24.8,16.74,21.44,6.33
20-06-2024 07:00:00,2,707.63,16.76,16.45,0.79,27.42,17.83,22.74,7.28
20-06-2024 08:00:00,2,781.06,18.33,17.14,1.36,29.56,17.95,23.13,8.11
20-06-2024 09:00:00,2,714.3,15.87,16.62,2.37,27.66,15.2,19.84,8.11
20-06-2024 10:00:00,2,594.14,10.39,16.28,4.83,22.89,11.84,15.61,7.6
20-06-2024 11:00:00,1,427.25,2.65,13.88,13.23,13.83,6.22,8.27,4.62
20-06-2024 12:00:00,1,400.54,1.2,15.59,13.59,14.54,5.33,7.14,4.18
20-06-2024 13:00:00,1,413.89,1.26,17.65,11.27,16.45,5.41,7.24,4.37
20-06-2024 14:00:00,1,433.92,1.62,19.36,8.49,18.12,5.73,7.69,4.69
20-06-2024 15:00:00,2,480.65,3.46,21.25,5.72,21.7,7.11,9.36,5.26
20-06-2024 16:00:00,2,554.08,5.48,22.62,6.44,24.56,9.14,11.73,5.57
20-06-2024 17:00:00,2,734.33,8.49,28.45,5.68,30.28,13.69,17.22,6.71
20-06-2024 18:00:00,2,1001.36,14.53,34.62,0.89,37.67,21.14,26.5,8.74
20-06-2024 19:00:00,3,1228.33,21.68,35.3,0.02,43.87,30.87,39.03,11.65
20-06-2024 20:00:00,3,1588.82,34.42,37.01,0.0,56.74,48.74,61.79,15.96
20-06-2024 21:00:00,4,1842.5,43.36,36.67,0.0,62.94,65.42,83.13,17.99
20-06-2024 22:00:00,4,1842.5,39.79,34.62,0.0,55.79,69.91,90.43,16.97
20-06-2024 23:00:00,4,1708.98,31.74,33.59,0.0,43.39,65.48,86.26,14.69
21-06-2024 00:00:00,4,1602.17,29.06,32.56,0.0,36.24,60.33,79.5,12.16
21-06-2024 01:00:00,4,1508.71,28.61,30.5,0.0,33.86,58.36,75.45,11.27
21-06-2024 02:00:00,4,1361.85,26.6,26.73,0.0,29.56,53.96,67.57,10.64
21-06-2024 03:00:00,3,1201.63,25.03,22.62,0.0,26.7,46.82,57.39,9.5
21-06-2024 04:00:00,3,1081.47,24.36,20.05,0.0,26.46,39.58,47.69,8.49
21-06-2024 05:00:00,3,974.66,23.69,18.51,0.0,28.13,32.32,38.32,7.09
21-06-2024 06:00:00,3,1001.36,28.61,17.48,0.0,33.86,32.25,38.35,7.28
21-06-2024 07:00:00,3,1295.09,42.47,17.14,0.25,47.68,42.62,51.51,10.51
21-06-2024 08:00:00,4,1842.5,67.06,19.36,0.73,70.57,61.04,73.89,14.57
21-06-2024 09:00:00,4,1922.61,71.53,21.59,1.01,73.43,63.19,76.97,14.69
21-06-2024 10:00:00,3,1468.66,47.83,23.65,1.74,56.74,46.33,57.32,12.41
21-06-2024 11:00:00,2,761.03,11.96,22.96,8.4,28.37,19.01,23.64,6.46
21-06-2024 12:00:00,2,580.79,4.97,22.28,13.95,23.6,12.27,15.28,5.07
21-06-2024 13:00:00,2,527.38,3.16,22.28,14.84,22.41,9.97,12.57,4.69
21-06-2024 14:00:00,2,594.14,7.15,27.08,5.9,30.99,11.31,14.63,6.08
21-06-2024 15:00:00,2,687.6,14.53,26.73,2.46,37.19,14.76,18.78,7.28
21-06-2024 16:00:00,2,807.76,16.32,27.76,3.04,36.24,19.75,23.89,7.09
21-06-2024 17:00:00,3,1041.41,14.19,33.93,4.25,34.33,29.87,34.31,6.84
21-06-2024 18:00:00,3,1241.68,12.18,40.78,1.16,34.81,40.75,46.02,7.35
21-06-2024 19:00:00,3,1308.44,12.07,41.81,0.16,36.24,48.01,54.73,8.49
21-06-2024 20:00:00,4,1602.17,20.12,42.5,0.02,43.87,61.58,72.21,11.02
21-06-2024 21:00:00,5,2056.12,32.63,42.16,0.0,51.02,83.07,98.93,13.93
21-06-2024 22:00:00,5,2483.37,44.7,40.78,0.0,55.79,104.84,125.13,16.47
21-06-2024 23:00:00,5,2643.59,52.3,37.7,0.0,54.36,112.29,134.45,16.21
22-06-2024 00:00:00,5,2056.12,41.13,30.5,0.0,39.58,79.68,94.85,10.89
22-06-2024 01:00:00,3,1188.28,21.68,22.28,0.0,23.37,39.34,47.08,7.03
22-06-2024 02:00:00,2,647.54,7.38,17.65,0.29,14.31,16.66,20.76,5.32
22-06-2024 03:00:00,2,520.71,3.63,16.62,1.3,12.28,11.82,15.53,5.07
22-06-2024 04:00:00,1,453.95,2.18,15.77,2.95,11.44,9.25,12.54,4.81
22-06-2024 05:00:00,1,417.23,1.62,15.08,4.29,10.97,7.62,10.03,4.18
22-06-2024 06:00:00,1,413.89,1.51,14.91,4.87,10.97,7.18,8.96,3.74
22-06-2024 07:00:00,1,460.62,2.32,14.91,5.72,11.92,8.07,10.09,3.99
22-06-2024 08:00:00,1,527.38,4.19,15.59,6.17,14.31,8.94,11.36,4.5
22-06-2024 09:00:00,1,514.03,4.3,15.08,7.96,15.02,8.36,10.74,4.69
22-06-2024 10:00:00,1,460.62,3.05,14.39,12.34,14.31,7.56,9.7,4.69
22-06-2024 11:00:00,1,427.25,2.54,11.82,22.17,12.52,6.53,8.18,3.77
22-06-2024 12:00:00,1,453.95,2.43,12.68,29.33,12.87,7.8,9.4,3.55
22-06-2024 13:00:00,1,480.65,2.1,13.37,37.55,12.64,9.58,11.2,3.2
22-06-2024 14:00:00,2,480.65,1.62,12.85,46.49,11.68,10.81,12.4,2.88
22-06-2024 15:00:00,2,467.3,1.42,13.54,43.99,12.16,10.5,12.11,2.88
22-06-2024 16:00:00,1,467.3,1.13,14.57,38.98,12.28,9.89,11.53,2.98
22-06-2024 17:00:00,2,507.35,0.72,17.31,31.11,12.87,10.01,11.82,3.26
22-06-2024 18:00:00,2,560.76,0.31,20.56,21.99,13.59,10.88,13.15,3.74
22-06-2024 19:00:00,2,594.14,0.34,22.28,14.48,14.07,12.15,15.02,4.24
22-06-2024 20:00:00,2,620.84,1.01,23.65,8.05,15.26,13.76,17.24,4.62
22-06-2024 21:00:00,2,607.49,1.45,22.28,5.41,14.19,13.51,16.93,4.43
22-06-2024 22:00:00,2,587.46,1.59,20.22,4.78,12.76,12.75,15.95,4.24
22-06-2024 23:00:00,2,540.73,1.38,18.51,5.36,11.56,11.04,13.98,4.02
23-06-2024 00:00:00,1,480.65,0.99,17.14,6.79,10.73,8.89,11.41,3.67
23-06-2024 01:00:00,1,440.6,0.79,16.28,7.78,10.73,8.09,10.48,3.64
23-06-2024 02:00:00,1,413.89,0.68,14.74,8.31,9.89,7.41,9.57,3.58
23-06-2024 03:00:00,1,403.88,0.88,14.39,7.15,10.01,7.08,8.98,3.48
23-06-2024 04:00:00,1,400.54,1.26,14.39,5.5,10.73,6.93,8.75,3.51
23-06-2024 05:00:00,1,407.22,1.87,14.74,3.89,11.8,6.92,8.65,3.45
23-06-2024 06:00:00,1,427.25,2.63,14.74,2.7,12.87,7.36,9.16,3.64
23-06-2024 07:00:00,1,500.68,4.69,14.57,2.64,14.66,9.37,11.92,4.5
23-06-2024 08:00:00,2,614.17,8.61,14.91,4.11,18.84,12.02,15.82,5.89
23-06-2024 09:00:00,2,640.87,9.5,15.94,6.97,20.98,13.2,17.59,6.52
23-06-2024 10:00:00,2,607.49,7.15,17.48,12.87,20.74,13.28,17.5,6.46
23-06-2024 11:00:00,2,587.46,5.03,19.19,19.49,20.03,13.98,17.36,5.57
23-06-2024 12:00:00,2,620.84,4.41,20.05,26.11,19.79,16.86,19.85,5.0
23-06-2024 13:00:00,2,654.22,3.41,19.88,33.97,17.88,19.54,22.22,4.37
23-06-2024 14:00:00,2,680.92,2.65,18.85,43.99,15.97,22.4,24.85,4.05
23-06-2024 15:00:00,2,714.3,2.46,21.59,42.92,17.88,24.46,27.14,4.43
23-06-2024 16:00:00,2,761.03,2.6,25.02,34.33,20.5,24.73,27.82,4.94
23-06-2024 17:00:00,3,854.49,3.13,30.16,23.6,22.89,25.68,29.43,5.64
23-06-2024 18:00:00,3,947.95,2.46,35.64,9.12,24.56,26.9,31.46,6.27
23-06-2024 19:00:00,3,1028.06,3.74,35.99,2.3,25.75,30.17,35.95,7.09
23-06-2024 20:00:00,3,1161.58,8.05,36.67,0.44,30.28,38.48,46.41,8.61
23-06-2024 21:00:00,3,1255.04,11.4,35.3,0.11,30.99,44.84,54.88,9.5
23-06-2024 22:00:00,3,1281.74,12.29,33.24,0.07,28.37,47.72,58.12,9.75
23-06-2024 23:00:00,3,1255.04,12.52,31.19,0.05,25.27,46.8,56.04,8.87
24-06-2024 00:00:00,3,1174.93,12.74,29.13,0.04,22.89,42.24,49.15,7.35
24-06-2024 01:00:00,3,1134.87,16.09,27.08,0.01,25.75,41.15,47.01,7.16
24-06-2024 02:00:00,3,1121.52,17.88,25.02,0.01,25.27,41.65,47.21,7.35
24-06-2024 03:00:00,3,1161.58,19.45,22.62,0.0,24.32,44.64,50.37,8.11
24-06-2024 04:00:00,3,1228.33,22.8,21.42,0.0,26.23,48.67,54.86,9.25
24-06-2024 05:00:00,4,1308.44,27.94,20.56,0.0,30.28,53.08,59.8,10.01
24-06-2024 06:00:00,4,1361.85,31.29,20.05,0.0,32.9,54.59,61.84,9.88
24-06-2024 07:00:00,4,1522.06,33.53,21.25,0.54,37.67,57.86,67.33,11.02
24-06-2024 08:00:00,4,1495.36,32.19,27.08,1.7,44.82,52.91,63.0,10.89
24-06-2024 09:00:00,3,1428.6,27.72,31.19,4.11,46.25,49.39,60.0,11.4
24-06-2024 10:00:00,3,1214.98,17.88,34.27,11.8,42.92,43.65,53.04,10.89
24-06-2024 11:00:00,2,720.98,2.96,24.68,33.62,23.13,22.38,26.6,5.7
24-06-2024 12:00:00,2,594.14,1.66,20.39,39.34,20.27,14.89,17.7,4.62
24-06-2024 13:00:00,2,580.79,1.59,20.22,40.41,20.5,12.86,15.41,4.69
24-06-2024 14:00:00,2,674.25,4.25,26.39,37.19,29.8,15.85,19.06,6.02
24-06-2024 15:00:00,2,814.44,6.37,33.93,30.4,37.19,21.7,25.93,7.35
24-06-2024 16:00:00,3,934.6,6.98,38.39,23.25,39.1,26.52,31.51,7.6
24-06-2024 17:00:00,3,1068.12,7.15,43.18,13.05,39.1,31.02,37.06,8.11
24-06-2024 18:00:00,3,1201.63,8.49,46.61,2.82,40.53,35.28,42.55,8.74
24-06-2024 19:00:00,3,1281.74,12.18,44.55,0.19,41.48,40.73,49.53,9.37
24-06-2024 20:00:00,4,1682.28,21.46,45.24,0.02,47.21,60.53,75.29,12.16
24-06-2024 21:00:00,5,2216.34,32.19,43.87,0.0,51.02,87.26,110.45,14.95
24-06-2024 22:00:00,5,2536.77,39.79,41.47,0.0,52.93,107.72,137.01,17.23
24-06-2024 23:00:00,5,2803.8,47.39,38.73,0.0,53.88,121.2,152.6,18.24
25-06-2024 00:00:00,5,2830.51,51.41,36.33,0.0,49.11,119.26,146.96,16.47
25-06-2024 01:00:00,5,2643.59,50.07,34.27,0.0,44.35,110.88,136.74,15.83
25-06-2024 02:00:00,5,2510.07,50.51,31.87,0.0,42.92,109.86,134.12,16.47
25-06-2024 03:00:00,5,2536.77,57.22,30.5,0.0,46.73,119.8,143.61,18.75
25-06-2024 04:00:00,5,2670.29,68.84,31.87,0.0,55.31,136.28,161.06,22.29
25-06-2024 05:00:00,5,2777.1,80.47,33.93,0.0,63.9,150.01,174.36,23.31
25-06-2024 06:00:00,5,2857.21,89.41,29.82,0.0,61.99,155.64,177.03,18.75
25-06-2024 07:00:00,5,2723.69,70.63,26.05,0.03,49.59,134.11,153.94,15.96
25-06-2024 08:00:00,5,1976.01,43.36,27.76,0.02,45.3,79.48,92.99,11.78
25-06-2024 09:00:00,4,1708.98,38.0,28.79,0.16,46.73,61.71,73.57,11.53
25-06-2024 10:00:00,3,1388.55,29.06,31.53,1.74,46.25,49.55,59.48,10.77
25-06-2024 11:00:00,3,894.55,8.61,33.24,18.6,34.81,29.92,35.71,7.16
25-06-2024 12:00:00,2,807.76,3.07,35.99,20.03,33.86,24.8,29.57,6.78
25-06-2024 13:00:00,2,807.76,2.24,36.67,18.06,34.33,22.28,26.76,6.84
25-06-2024 14:00:00,2,821.11,1.34,37.7,14.66,34.33,20.59,24.9,6.71
25-06-2024 15:00:00,2,854.49,2.24,39.41,10.73,36.72,21.55,25.92,6.84
25-06-2024 16:00:00,2,867.84,2.54,40.1,7.51,37.19,22.21,26.6,6.78
25-06-2024 17:00:00,3,1268.39,12.85,41.81,1.07,42.92,32.56,39.73,10.13
25-06-2024 18:00:00,4,1922.61,33.97,39.41,0.03,51.98,51.67,63.6,14.69
25-06-2024 19:00:00,5,2510.07,51.86,39.41,0.0,61.04,76.0,93.51,19.0
25-06-2024 20:00:00,5,3738.4,84.94,45.93,0.0,82.97,132.99,161.23,26.85
25-06-2024 21:00:00,5,5287.17,123.38,52.78,0.0,100.14,213.66,255.65,32.17
25-06-2024 22:00:00,5,6462.1,150.2,56.89,0.0,104.9,282.22,335.41,33.94
25-06-2024 23:00:00,5,7156.37,164.51,58.26,0.0,101.09,319.89,379.15,32.93
26-06-2024 00:00:00,5,7049.56,166.3,57.58,0.0,90.6,314.28,373.09,28.88
26-06-2024 01:00:00,5,6515.5,157.36,54.84,0.0,82.97,290.9,348.79,28.12
26-06-2024 02:00:00,5,6088.26,151.99,52.78,0.0,78.2,280.39,331.3,26.35
26-06-2024 03:00:00,5,5714.42,151.99,52.09,0.0,74.39,281.11,326.42,23.31
26-06-2024 04:00:00,5,5233.76,144.84,52.78,0.0,68.66,273.51,313.24,20.01
26-06-2024 05:00:00,5,4432.68,126.96,51.41,0.0,59.6,246.03,278.29,15.71
26-06-2024 06:00:00,5,3952.03,119.81,49.35,0.0,60.08,226.68,254.05,13.68
26-06-2024 07:00:00,5,4379.27,137.69,49.35,0.22,78.2,249.4,280.73,17.48
26-06-2024 08:00:00,5,3685.0,166.3,68.55,0.64,148.77,241.21,268.58,13.05
26-06-2024 09:00:00,5,3471.37,168.09,71.29,0.79,156.4,231.92,257.44,13.3
26-06-2024 10:00:00,5,3097.53,132.32,68.55,1.08,122.07,205.33,227.36,13.3
26-06-2024 11:00:00,5,1642.23,38.44,54.84,2.08,55.31,96.4,106.63,8.04
26-06-2024 12:00:00,4,1094.82,14.75,44.55,1.9,39.1,51.22,57.03,6.71
26-06-2024 13:00:00,3,934.6,10.28,39.07,1.05,36.72,36.25,40.69,6.52
26-06-2024 14:00:00,3,1161.58,19.0,35.3,0.14,43.87,36.95,43.28,9.75
26-06-2024 15:00:00,4,1842.5,42.92,32.9,0.06,59.6,54.58,65.54,15.71
26-06-2024 16:00:00,5,2696.99,70.63,35.99,0.03,82.02,80.25,96.19,23.05
26-06-2024 17:00:00,5,4058.84,110.86,43.87,0.01,121.12,117.2,139.65,36.48
26-06-2024 18:00:00,5,5981.45,164.51,50.04,0.0,160.22,176.86,209.08,52.18
26-06-2024 19:00:00,5,7690.43,211.0,56.21,0.0,198.36,255.34,299.19,69.92
26-06-2024 20:00:00,5,9185.79,253.92,65.8,0.0,225.07,350.94,405.97,83.09
26-06-2024 21:00:00,5,10147.09,286.1,73.34,0.0,226.97,433.05,495.53,85.12
26-06-2024 22:00:00,5,10787.96,311.14,76.77,0.0,213.62,499.8,565.06,79.04
26-06-2024 23:00:00,5,11215.21,332.59,78.14,0.0,207.9,546.87,609.34,76.0
27-06-2024 00:00:00,5,11001.59,343.32,82.94,0.0,219.35,556.38,612.79,78.02
27-06-2024 01:00:00,5,10467.53,343.32,90.48,0.0,232.7,558.52,608.88,81.06
27-06-2024 02:00:00,5,10040.28,339.75,93.22,0.0,236.51,570.82,615.59,84.1
27-06-2024 03:00:00,5,9719.85,339.75,93.22,0.0,228.88,592.44,633.95,85.12
27-06-2024 04:00:00,5,9292.6,332.59,89.11,0.0,205.99,601.85,641.5,82.08
27-06-2024 05:00:00,5,8544.92,307.56,79.51,0.0,164.03,572.39,612.97,67.89
27-06-2024 06:00:00,5,7797.24,289.68,66.49,0.0,125.89,533.31,577.15,49.14
27-06-2024 07:00:00,5,8117.68,289.68,60.32,0.23,116.35,538.0,589.29,41.04
27-06-2024 08:00:00,5,6355.29,275.37,91.85,1.72,173.57,476.39,517.43,17.73
27-06-2024 09:00:00,5,5554.2,225.31,122.01,6.35,175.48,425.64,463.89,14.57
27-06-2024 10:00:00,5,4753.11,130.53,189.19,27.89,167.85,392.56,427.55,12.92
27-06-2024 11:00:00,5,1869.2,21.68,102.82,88.69,78.2,164.49,177.79,5.26
27-06-2024 12:00:00,5,1134.87,4.92,52.78,114.44,43.39,95.19,102.37,4.69
27-06-2024 13:00:00,4,961.3,1.36,41.13,107.29,34.33,71.83,77.14,4.81
27-06-2024 14:00:00,4,921.25,0.13,42.84,74.39,35.76,52.94,57.67,5.95
27-06-2024 15:00:00,4,1161.58,0.43,71.97,34.69,61.04,60.27,66.74,8.87
27-06-2024 16:00:00,5,1695.63,2.74,119.27,7.6,101.09,93.38,102.94,10.89
27-06-2024 17:00:00,5,2403.26,11.18,145.32,1.22,117.3,143.29,157.27,11.02
27-06-2024 18:00:00,5,3097.53,27.72,145.32,0.05,116.35,182.35,200.75,11.78
27-06-2024 19:00:00,5,3578.19,42.92,143.95,0.0,116.35,213.61,235.74,13.43
27-06-2024 20:00:00,5,4165.65,54.99,142.57,0.0,112.53,243.73,273.08,17.48
27-06-2024 21:00:00,5,4699.71,60.8,132.98,0.0,100.14,273.06,312.65,21.28
27-06-2024 22:00:00,5,4966.74,62.58,119.27,0.0,89.65,298.58,347.95,23.81
27-06-2024 23:00:00,5,5233.76,67.95,101.45,0.0,79.15,322.33,380.55,26.09
28-06-2024 00:00:00,5,5393.98,76.0,85.0,0.0,66.76,333.26,394.74,25.08
28-06-2024 01:00:00,5,5287.17,80.47,71.29,0.0,60.08,336.67,389.3,25.84
28-06-2024 02:00:00,5,4913.33,76.0,61.69,0.0,53.41,341.99,386.24,26.6
28-06-2024 03:00:00,5,4646.3,75.1,55.52,0.0,51.5,343.17,377.64,24.83
28-06-2024 04:00:00,5,4432.68,74.21,57.58,0.0,55.79,335.52,365.33,23.05
28-06-2024 05:00:00,5,3898.62,60.8,65.8,0.0,60.08,301.73,329.68,20.01
28-06-2024 06:00:00,5,3471.37,47.83,67.17,0.0,61.04,274.62,302.34,17.48
28-06-2024 07:00:00,5,3738.4,50.96,67.86,0.49,71.53,275.67,305.95,19.25
28-06-2024 08:00:00,5,3845.21,60.8,78.14,2.08,93.46,257.19,287.47,18.24
28-06-2024 09:00:00,5,3845.21,64.37,87.05,3.0,104.9,223.37,252.25,18.49
28-06-2024 10:00:00,5,3578.19,63.48,90.48,3.22,113.49,182.12,209.15,19.25
28-06-2024 11:00:00,4,1468.66,5.31,73.34,15.2,62.94,63.86,74.01,8.04
28-06-2024 12:00:00,3,1028.06,0.31,51.41,30.76,44.35,38.77,45.71,5.89
28-06-2024 13:00:00,3,921.25,0.16,43.87,42.56,35.29,33.33,39.05,5.13
28-06-2024 14:00:00,3,854.49,0.09,39.07,49.35,30.99,29.02,33.35,4.69
28-06-2024 15:00:00,3,821.11,0.06,38.04,47.92,31.95,27.07,31.11,4.81
28-06-2024 16:00:00,3,814.44,0.11,37.7,48.64,31.95,27.36,31.41,4.94
28-06-2024 17:00:00,3,1201.63,1.42,56.89,29.68,44.35,41.96,49.3,8.74
28-06-2024 18:00:00,4,1815.8,4.53,74.03,5.9,56.27,63.94,76.51,13.05
28-06-2024 19:00:00,5,2216.34,12.52,73.34,0.32,59.6,83.08,100.96,15.83
28-06-2024 20:00:00,5,2376.56,17.88,67.17,0.06,58.65,97.11,120.42,17.23
28-06-2024 21:00:00,5,2323.15,20.12,57.58,0.03,53.88,100.24,128.06,16.97
28-06-2024 22:00:00,5,2243.04,23.02,47.3,0.01,50.54,98.74,129.87,16.47
28-06-2024 23:00:00,5,2109.53,25.93,39.41,0.0,44.82,90.49,120.69,14.31
29-06-2024 00:00:00,4,1815.8,25.48,34.27,0.0,38.15,71.61,96.65,10.89
29-06-2024 01:00:00,4,1415.25,20.12,30.16,0.01,30.52,52.7,72.34,8.87
